NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
COMPLEX I BIOGENESIS%REACTOME DATABASE ID RELEASE 93%6799198	COMPLEX I BIOGENESIS%REACTOME DATABASE ID RELEASE 93%6799198		67	-0.53787625	-1.970399	0.0	0.018784031	0.407	4159	tags=60%, list=26%, signal=80%	
PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862	PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862		79	-0.5093589	-1.961253	0.0	0.020483507	0.446	5891	tags=70%, list=36%, signal=109%	
PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517	PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517		79	-0.5066521	-1.9555604	0.0	0.021134213	0.469	5891	tags=70%, list=36%, signal=109%	
RRNA PROCESSING IN THE MITOCHONDRION%REACTOME%R-HSA-8868766.4	RRNA PROCESSING IN THE MITOCHONDRION%REACTOME%R-HSA-8868766.4		17	-0.7071188	-1.9520231	0.0054054055	0.021476688	0.487	3422	tags=65%, list=21%, signal=82%	
ABORTIVE ELONGATION OF HIV-1 TRANSCRIPT IN THE ABSENCE OF TAT%REACTOME%R-HSA-167242.4	ABORTIVE ELONGATION OF HIV-1 TRANSCRIPT IN THE ABSENCE OF TAT%REACTOME%R-HSA-167242.4		23	-0.65990853	-1.9495181	0.0	0.021581108	0.498	1953	tags=43%, list=12%, signal=49%	
STRIATED MUSCLE CONTRACTION PATHWAY%WIKIPATHWAYS_20250810%WP383%HOMO SAPIENS	STRIATED MUSCLE CONTRACTION PATHWAY%WIKIPATHWAYS_20250810%WP383%HOMO SAPIENS		24	-0.6659122	-1.9415568	0.0	0.023282921	0.543	2836	tags=46%, list=17%, signal=55%	
PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872	PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872		79	-0.50336534	-1.9367514	0.0	0.023883974	0.568	5891	tags=68%, list=36%, signal=107%	
PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934	PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934		80	-0.5021577	-1.9332126	0.0	0.024069574	0.582	5891	tags=68%, list=36%, signal=105%	
PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929	PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929		79	-0.506663	-1.9322646	0.0	0.023656363	0.587	5891	tags=70%, list=36%, signal=109%	
PROTEIN SYNTHESIS: GLUTAMIC ACID%PATHWHIZ%PW112922	PROTEIN SYNTHESIS: GLUTAMIC ACID%PATHWHIZ%PW112922		79	-0.5060158	-1.9320443	0.0	0.023032494	0.589	5891	tags=70%, list=36%, signal=109%	
PROTEIN SYNTHESIS: PROLINE%PATHWHIZ%PW113695	PROTEIN SYNTHESIS: PROLINE%PATHWHIZ%PW113695		79	-0.5060158	-1.9300431	0.0	0.022946935	0.6	5891	tags=70%, list=36%, signal=109%	
PROTEIN SYNTHESIS: METHIONINE%PATHWHIZ%PW112933	PROTEIN SYNTHESIS: METHIONINE%PATHWHIZ%PW112933		79	-0.5024639	-1.9266185	0.0	0.02338553	0.622	5891	tags=68%, list=36%, signal=107%	
PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874	PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874		79	-0.5070063	-1.9244274	0.0	0.023412261	0.63	5891	tags=70%, list=36%, signal=109%	
PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918	PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918		79	-0.5046238	-1.922659	0.0	0.0231878	0.638	5891	tags=68%, list=36%, signal=107%	
PROTEIN SYNTHESIS: ALANINE%PATHWHIZ%PW101384	PROTEIN SYNTHESIS: ALANINE%PATHWHIZ%PW101384		79	-0.50156057	-1.9148682	0.0	0.024518905	0.671	5891	tags=68%, list=36%, signal=107%	
SKELETAL MUSCLE CONTRACTION%GOBP%GO:0003009	SKELETAL MUSCLE CONTRACTION%GOBP%GO:0003009		25	-0.63135546	-1.9143715	0.0028409092	0.024031768	0.672	3907	tags=60%, list=24%, signal=79%	
RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904	RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904		81	-0.4944875	-1.9085507	0.0	0.025418192	0.697	3764	tags=57%, list=23%, signal=74%	
PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526	PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526		79	-0.5044224	-1.9083405	0.0	0.024889532	0.697	5891	tags=68%, list=36%, signal=107%	
PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928	PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928		79	-0.50329447	-1.9048741	0.0	0.025317583	0.712	5891	tags=68%, list=36%, signal=107%	
PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525	PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525		79	-0.50346947	-1.903738	0.0	0.025099136	0.717	5891	tags=68%, list=36%, signal=107%	
PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527	PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527		79	-0.50375235	-1.9018623	0.0	0.025325786	0.729	5891	tags=68%, list=36%, signal=107%	
PROTEIN SYNTHESIS: LEUCINE%SMPDB%SMP0111873	PROTEIN SYNTHESIS: LEUCINE%SMPDB%SMP0111873		79	-0.49920768	-1.9006237	0.0	0.025192052	0.734	5891	tags=68%, list=36%, signal=107%	
PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858	PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858		79	-0.49074605	-1.8923221	0.0	0.027503604	0.767	5891	tags=68%, list=36%, signal=107%	
COOPERATION OF PREFOLDIN AND TRIC CCT IN ACTIN AND TUBULIN FOLDING%REACTOME DATABASE ID RELEASE 93%389958	COOPERATION OF PREFOLDIN AND TRIC CCT IN ACTIN AND TUBULIN FOLDING%REACTOME DATABASE ID RELEASE 93%389958		26	-0.6239848	-1.8895677	0.0	0.027903987	0.779	3606	tags=58%, list=22%, signal=74%	
PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853	PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853		79	-0.5030774	-1.8838451	0.0	0.029048933	0.8	5891	tags=68%, list=36%, signal=107%	
MITOCHONDRIAL TRANSLATION%REACTOME%R-HSA-5368287.5	MITOCHONDRIAL TRANSLATION%REACTOME%R-HSA-5368287.5		113	-0.46550503	-1.8829885	0.0	0.028780855	0.802	2990	tags=36%, list=18%, signal=44%	
PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854	PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854		79	-0.49713874	-1.8798888	0.0	0.02925314	0.81	5891	tags=68%, list=36%, signal=107%	
PYRIMIDINE METABOLISM%WIKIPATHWAYS_20250810%WP4022%HOMO SAPIENS	PYRIMIDINE METABOLISM%WIKIPATHWAYS_20250810%WP4022%HOMO SAPIENS		65	-0.5151786	-1.876347	0.0	0.029912747	0.824	3134	tags=43%, list=19%, signal=53%	
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142	NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142		85	-0.48299494	-1.8724037	0.0	0.031057455	0.835	3897	tags=55%, list=24%, signal=72%	
PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528	PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528		79	-0.49046522	-1.8660228	0.0	0.03275403	0.855	5891	tags=68%, list=36%, signal=107%	
PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.4	PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.4		87	-0.4681375	-1.8487947	0.0	0.03951521	0.908	5891	tags=67%, list=36%, signal=104%	
TELOMERE MAINTENANCE%REACTOME DATABASE ID RELEASE 93%157579	TELOMERE MAINTENANCE%REACTOME DATABASE ID RELEASE 93%157579		83	-0.48271614	-1.8475983	0.0	0.039441764	0.909	3023	tags=42%, list=19%, signal=52%	
OLIGODENDROCYTE DIFFERENTIATION%GOBP%GO:0048709	OLIGODENDROCYTE DIFFERENTIATION%GOBP%GO:0048709		25	-0.6154146	-1.840436	0.005899705	0.041847542	0.938	1318	tags=32%, list=8%, signal=35%	
BASE EXCISION REPAIR%REACTOME%R-HSA-73884.4	BASE EXCISION REPAIR%REACTOME%R-HSA-73884.4		63	-0.4952363	-1.8333802	0.0	0.044658206	0.949	3002	tags=40%, list=18%, signal=48%	
EUKARYOTIC TRANSLATION ELONGATION%REACTOME%R-HSA-156842.4	EUKARYOTIC TRANSLATION ELONGATION%REACTOME%R-HSA-156842.4		91	-0.47138286	-1.8311894	0.0	0.044790417	0.956	5891	tags=67%, list=36%, signal=105%	
RETINA MORPHOGENESIS IN CAMERA-TYPE EYE%GOBP%GO:0060042	RETINA MORPHOGENESIS IN CAMERA-TYPE EYE%GOBP%GO:0060042		16	-0.6882314	-1.8235918	0.002444988	0.047843777	0.966	1543	tags=38%, list=10%, signal=41%	
MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.5	MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.5		102	-0.45472032	-1.8227208	0.0	0.047524832	0.966	3414	tags=38%, list=21%, signal=48%	
DNA CATABOLIC PROCESS%GOBP%GO:0006308	DNA CATABOLIC PROCESS%GOBP%GO:0006308		18	-0.6579753	-1.8103634	0.005277045	0.054026872	0.976	1375	tags=39%, list=8%, signal=42%	
LAGGING STRAND SYNTHESIS%REACTOME%R-HSA-69186.4	LAGGING STRAND SYNTHESIS%REACTOME%R-HSA-69186.4		20	-0.6442235	-1.8025314	0.0026666666	0.057540834	0.984	3002	tags=60%, list=18%, signal=74%	
POSITIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035025	POSITIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035025		24	-0.59389967	-1.7958848	0.0	0.06126761	0.987	2597	tags=38%, list=16%, signal=45%	
CAP-DEPENDENT TRANSLATION INITIATION%REACTOME%R-HSA-72737.4	CAP-DEPENDENT TRANSLATION INITIATION%REACTOME%R-HSA-72737.4		117	-0.43649673	-1.7957213	0.0	0.06038054	0.987	5002	tags=51%, list=31%, signal=74%	
FORMATION OF TUBULIN FOLDING INTERMEDIATES BY CCT TRIC%REACTOME DATABASE ID RELEASE 93%389960	FORMATION OF TUBULIN FOLDING INTERMEDIATES BY CCT TRIC%REACTOME DATABASE ID RELEASE 93%389960		19	-0.63108164	-1.7940483	0.002739726	0.060532633	0.987	3601	tags=63%, list=22%, signal=81%	
EUKARYOTIC TRANSLATION INITIATION%REACTOME%R-HSA-72613.5	EUKARYOTIC TRANSLATION INITIATION%REACTOME%R-HSA-72613.5		117	-0.43649673	-1.7900676	0.0	0.062170174	0.99	5002	tags=51%, list=31%, signal=74%	
SARCOMERE ORGANIZATION%GOBP%GO:0045214	SARCOMERE ORGANIZATION%GOBP%GO:0045214		32	-0.5632043	-1.7897723	0.0	0.061517715	0.99	3718	tags=41%, list=23%, signal=53%	
AMYLOID FIBER FORMATION%REACTOME%R-HSA-977225.8	AMYLOID FIBER FORMATION%REACTOME%R-HSA-977225.8		57	-0.49499068	-1.786914	0.0	0.06252002	0.992	2744	tags=35%, list=17%, signal=42%	
OLIGODENDROCYTE DEVELOPMENT%GOBP%GO:0014003	OLIGODENDROCYTE DEVELOPMENT%GOBP%GO:0014003		18	-0.64164275	-1.7832264	0.0054200543	0.06393003	0.995	1318	tags=33%, list=8%, signal=36%	
POST-CHAPERONIN TUBULIN FOLDING PATHWAY%REACTOME DATABASE ID RELEASE 93%389977	POST-CHAPERONIN TUBULIN FOLDING PATHWAY%REACTOME DATABASE ID RELEASE 93%389977		16	-0.6627688	-1.7822604	0.013089005	0.06371022	0.995	3343	tags=69%, list=21%, signal=86%	
EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.6	EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.6		91	-0.4416176	-1.7759078	0.0	0.06685406	0.996	5924	tags=67%, list=37%, signal=105%	
