NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
POSITIVE REGULATION OF CELL CYCLE PROCESS%GOBP%GO:0090068	214	182		
CARDIAC MUSCLE CELL PROLIFERATION%GOBP%GO:0060038	5		Rejected!	
NEGATIVE REGULATION OF KERATINOCYTE PROLIFERATION%GOBP%GO:0010839	8		Rejected!	
RESPONSE TO SEROTONIN%GOBP%GO:1904014	1		Rejected!	
REGULATION OF LYSOSOME ORGANIZATION%GOBP%GO:1905671	10		Rejected!	
CERAMIDE 1-PHOSPHATE TRANSPORT%GOBP%GO:1902389	1		Rejected!	
POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION INVOLVED IN WOUND HEALING%GOBP%GO:0060054	9		Rejected!	
CARDIAC LEFT VENTRICLE FORMATION%GOBP%GO:0003218	2		Rejected!	
RESPONSE TO GAMMA RADIATION%GOBP%GO:0010332	22	22		
INFLAMMATORY RESPONSE%GOBP%GO:0006954	343	170		
CELLULAR DETOXIFICATION OF CADMIUM ION%GOBP%GO:0098849	3		Rejected!	
INNER CELL MASS CELL DIFFERENTIATION%GOBP%GO:0001826	2		Rejected!	
PROTEIN O-LINKED GLYCOSYLATION VIA MANNOSE%GOBP%GO:0035269	16	15		
ORGANIC ACID TRANSPORT%GOBP%GO:0015849	226	144		
EPITHELIAL CELL DEVELOPMENT%GOBP%GO:0002064	80	57		
RRNA 2'-O-METHYLATION%GOBP%GO:0000451	3		Rejected!	
WAX METABOLIC PROCESS%GOBP%GO:0010166	4		Rejected!	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE, TRANSLOCATION%GOBP%GO:0006616	5		Rejected!	
NEGATIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION INVOLVED IN ENDOCARDIAL CUSHION FORMATION%GOBP%GO:1905006	1		Rejected!	
REGULATION OF PHOSPHATIDIC ACID BIOSYNTHETIC PROCESS%GOBP%GO:1905693	1		Rejected!	
PROTEIN-CONTAINING COMPLEX LOCALIZATION%GOBP%GO:0031503	37	35		
REGULATION OF ORGAN GROWTH%GOBP%GO:0046620	36	31		
LEUKOCYTE ACTIVATION INVOLVED IN INFLAMMATORY RESPONSE%GOBP%GO:0002269	21		Rejected!	
POSITIVE REGULATION OF GLYCOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0010560	15		Rejected!	
NEGATIVE REGULATION OF PROTEIN TRANSPORT%GOBP%GO:0051224	76	62		
REGULATION OF PHOSPHATE TRANSMEMBRANE TRANSPORT%GOBP%GO:2000185	1		Rejected!	
NEGATIVE REGULATION OF SYNCYTIUM FORMATION BY PLASMA MEMBRANE FUSION%GOBP%GO:0034242	3		Rejected!	
BENZENE METABOLIC PROCESS%GOBP%GO:0018910	1		Rejected!	
SKELETAL MUSCLE ADAPTATION%GOBP%GO:0043501	5		Rejected!	
POSITIVE REGULATION OF CARDIAC MUSCLE CELL CONTRACTION%GOBP%GO:0106134	2		Rejected!	
VITAMIN D CATABOLIC PROCESS%GOBP%GO:0042369	4		Rejected!	
VENTRICULAR SYSTEM DEVELOPMENT%GOBP%GO:0021591	9		Rejected!	
CARBOHYDRATE PHOSPHORYLATION%GOBP%GO:0046835	6		Rejected!	
NEGATIVE REGULATION OF PHOSPHATE METABOLIC PROCESS%GOBP%GO:0045936	147	129		
REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:2001239	28	20		
NEGATIVE REGULATION OF AXON EXTENSION%GOBP%GO:0030517	13		Rejected!	
AMINE BIOSYNTHETIC PROCESS%GOBP%GO:0009309	29	15		
REGULATION OF CARDIAC MYOFIBRIL ASSEMBLY%GOBP%GO:1905304	1		Rejected!	
POSITIVE REGULATION OF HEAT GENERATION%GOBP%GO:0031652	6		Rejected!	
PROTEIN LOCALIZATION TO GOLGI APPARATUS%GOBP%GO:0034067	31	25		
NEGATIVE REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051490	3		Rejected!	
POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS%GOBP%GO:0002690	79	54		
ORGANOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0090407	473		Rejected!	
REGULATION OF PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0062207	170	132		
MITOCHONDRIAL FRAGMENTATION INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:0043653	8		Rejected!	
L-ALANINE CATABOLIC PROCESS, BY TRANSAMINATION%GOBP%GO:0019481	1		Rejected!	
NEGATIVE REGULATION OF WNT PROTEIN SECRETION%GOBP%GO:0061358	1		Rejected!	
CRANIAL NERVE DEVELOPMENT%GOBP%GO:0021545	28	16		
REGULATION OF ADHERENS JUNCTION ORGANIZATION%GOBP%GO:1903391	5		Rejected!	
ENDOTHELIAL TUBE MORPHOGENESIS%GOBP%GO:0061154	9		Rejected!	
NEGATIVE REGULATION OF MESENCHYMAL CELL APOPTOTIC PROCESS INVOLVED IN METANEPHRIC NEPHRON MORPHOGENESIS%GOBP%GO:0072305	2		Rejected!	
RRNA METHYLATION%GOBP%GO:0031167	23	23		
DISACCHARIDE METABOLIC PROCESS%GOBP%GO:0005984	8		Rejected!	
NEGATIVE REGULATION OF IP-10 PRODUCTION%GOBP%GO:0071659	3		Rejected!	
NEGATIVE REGULATION OF NUCLEOBASE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0045934	1236		Rejected!	
PURINE NUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009126	24	22		
MITOTIC SPINDLE ELONGATION%GOBP%GO:0000022	11		Rejected!	
CELL CHEMOTAXIS TO FIBROBLAST GROWTH FACTOR%GOBP%GO:0035766	1		Rejected!	
REDUCTIVE IRON ASSIMILATION%GOBP%GO:0033215	1		Rejected!	
T-TUBULE ORGANIZATION%GOBP%GO:0033292	3		Rejected!	
NEGATIVE REGULATION OF AMINE CATABOLIC PROCESS%GOBP%GO:0033242	1		Rejected!	
DIPHOSPHOINOSITOL POLYPHOSPHATE CATABOLIC PROCESS%GOBP%GO:0071544	1		Rejected!	
CARDIAC MUSCLE CELL FATE COMMITMENT%GOBP%GO:0060923	5		Rejected!	
MEMBRANE DEPOLARIZATION DURING SA NODE CELL ACTION POTENTIAL%GOBP%GO:0086046	5		Rejected!	
REGULATION OF VASOCONSTRICTION%GOBP%GO:0019229	34	23		
PEPTIDOGLYCAN TRANSPORT%GOBP%GO:0015835	3		Rejected!	
POSITIVE REGULATION OF B CELL APOPTOTIC PROCESS%GOBP%GO:0002904	2		Rejected!	
ESTABLISHMENT OF MONOPOLAR CELL POLARITY%GOBP%GO:0061162	14		Rejected!	
RESPONSE TO HYDROXYUREA%GOBP%GO:0072710	10		Rejected!	
REGULATION OF MITOTIC SPINDLE ELONGATION%GOBP%GO:0032888	1		Rejected!	
CELLULAR RESPONSE TO WATER STIMULUS%GOBP%GO:0071462	2		Rejected!	
SYNAPTIC TRANSMISSION, CHOLINERGIC%GOBP%GO:0007271	19		Rejected!	
REGULATION OF MICROGLIA DIFFERENTIATION%GOBP%GO:0014006	1		Rejected!	
POSTGANGLIONIC PARASYMPATHETIC FIBER DEVELOPMENT%GOBP%GO:0021784	1		Rejected!	
ANOIKIS%GOBP%GO:0043276	9		Rejected!	
NITRIC OXIDE CATABOLIC PROCESS%GOBP%GO:0046210	1		Rejected!	
IONOTROPIC GLUTAMATE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0035235	20		Rejected!	
SKELETAL MUSCLE SATELLITE CELL PROLIFERATION%GOBP%GO:0014841	1		Rejected!	
POSITIVE REGULATION OF T CELL CHEMOTAXIS%GOBP%GO:0010820	12		Rejected!	
POSITIVE REGULATION OF POTASSIUM ION TRANSPORT%GOBP%GO:0043268	27	17		
NEGATIVE REGULATION OF CYTOTOXIC T CELL DIFFERENTIATION%GOBP%GO:0045584	1		Rejected!	
SERINE IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098718	3		Rejected!	
REGULATION OF COMPLEMENT-DEPENDENT CYTOTOXICITY%GOBP%GO:1903659	8		Rejected!	
CELLULAR PROCESS%GOBP%GO:0009987	13465		Rejected!	
NOTOCHORD MORPHOGENESIS%GOBP%GO:0048570	2		Rejected!	
POSITIVE REGULATION OF CIRCADIAN SLEEP/WAKE CYCLE, REM SLEEP%GOBP%GO:0046005	1		Rejected!	
EXIT FROM HOST CELL%GOBP%GO:0035891	27	25		
INTERLEUKIN-1-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070498	21	19		
PYRIMIDINE NUCLEOBASE CATABOLIC PROCESS%GOBP%GO:0006208	3		Rejected!	
AFLATOXIN METABOLIC PROCESS%GOBP%GO:0046222	6		Rejected!	
ANTIBIOTIC METABOLIC PROCESS%GOBP%GO:0016999	1		Rejected!	
MANNOSE CATABOLIC PROCESS%GOBP%GO:0019309	1		Rejected!	
EMBRYONIC PLACENTA MORPHOGENESIS%GOBP%GO:0060669	6		Rejected!	
GLUTAMATE BIOSYNTHETIC PROCESS%GOBP%GO:0006537	6		Rejected!	
RESPONSE TO CALCIUM ION%GOBP%GO:0051592	95	66		
NEGATIVE REGULATION OF CALCINEURIN-NFAT SIGNALING CASCADE%GOBP%GO:0070885	12		Rejected!	
NEGATIVE REGULATION OF ECTODERMAL CELL FATE SPECIFICATION%GOBP%GO:0042666	1		Rejected!	
REGULATION OF POLYAMINE BIOSYNTHETIC PROCESS%GOBP%GO:0010967	1		Rejected!	
MEIOTIC DNA REPAIR SYNTHESIS%GOBP%GO:0000711	1		Rejected!	
NEGATIVE REGULATION OF PLASMACYTOID DENDRITIC CELL CYTOKINE PRODUCTION%GOBP%GO:0002737	1		Rejected!	
GLYCEROPHOSPHOLIPID CATABOLIC PROCESS%GOBP%GO:0046475	28	17		
CHROMOSOME ORGANIZATION%GOBP%GO:0051276	366		Rejected!	
RIBOSOMAL SUBUNIT EXPORT FROM NUCLEUS%GOBP%GO:0000054	11		Rejected!	
NEGATIVE REGULATION OF BLOOD VESSEL ENDOTHELIAL CELL PROLIFERATION INVOLVED IN SPROUTING ANGIOGENESIS%GOBP%GO:1903588	7		Rejected!	
PROTEIN IMPORT INTO PEROXISOME MEMBRANE%GOBP%GO:0045046	5		Rejected!	
LEUKOTRIENE TRANSPORT%GOBP%GO:0071716	7		Rejected!	
CELLULAR RESPONSE TO SEROTONIN%GOBP%GO:1904015	1		Rejected!	
WNT SIGNALOSOME ASSEMBLY%GOBP%GO:1904887	1		Rejected!	
REGULATION OF CD4-POSITIVE, CD25-POSITIVE, ALPHA-BETA REGULATORY T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0032832	2		Rejected!	
RESPONSE TO BACTERIAL LIPOPROTEIN%GOBP%GO:0032493	8		Rejected!	
TRANSCRIPTION BY RNA POLYMERASE I%GOBP%GO:0006360	24	21		
LIPID IMPORT INTO CELL%GOBP%GO:0140354	13		Rejected!	
POSITIVE REGULATION OF OXIDOREDUCTASE ACTIVITY%GOBP%GO:0051353	5		Rejected!	
L-AMINO ACID CATABOLIC PROCESS%GOBP%GO:0170035	69	40		
COUMARIN METABOLIC PROCESS%GOBP%GO:0009804	6		Rejected!	
EMBRYONIC APPENDAGE MORPHOGENESIS%GOBP%GO:0035113	36	32		
NEGATIVE REGULATION OF VASCULAR WOUND HEALING%GOBP%GO:0061044	4		Rejected!	
CEREBRAL CORTEX CELL MIGRATION%GOBP%GO:0021795	20	17		
REGULATION OF PEROXISOME PROLIFERATOR ACTIVATED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0035358	14		Rejected!	
POSITIVE REGULATION OF NITRIC OXIDE-CGMP MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0141150	1		Rejected!	
DGMP CATABOLIC PROCESS%GOBP%GO:0046055	1		Rejected!	
NEGATIVE REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002762	36	25		
L-ALANINE CATABOLIC PROCESS%GOBP%GO:0042853	2		Rejected!	
REGULATION OF BRANCHING INVOLVED IN SALIVARY GLAND MORPHOGENESIS%GOBP%GO:0060693	3		Rejected!	
ANDROGEN METABOLIC PROCESS%GOBP%GO:0008209	23		Rejected!	
PARASYMPATHETIC NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0048486	12		Rejected!	
IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429	226	113		
MATING%GOBP%GO:0007618	2		Rejected!	
LENS FIBER CELL DEVELOPMENT%GOBP%GO:0070307	8		Rejected!	
GLOBAL GENOME NUCLEOTIDE-EXCISION REPAIR%GOBP%GO:0070911	2		Rejected!	
ADRENERGIC RECEPTOR SIGNALING PATHWAY%GOBP%GO:0071875	19		Rejected!	
HIS-PURKINJE SYSTEM CELL DIFFERENTIATION%GOBP%GO:0060932	2		Rejected!	
U2-TYPE PRESPLICEOSOME ASSEMBLY%GOBP%GO:1903241	25	25		
RESPONSE TO INCREASED OXYGEN LEVELS%GOBP%GO:0036296	11		Rejected!	
REGULATION OF ACTION POTENTIAL FIRING RATE%GOBP%GO:0099605	2		Rejected!	
N-TERMINAL PROTEIN PALMITOYLATION%GOBP%GO:0006500	1		Rejected!	
POSITIVE REGULATION OF NUCLEOTIDE-BINDING DOMAIN, LEUCINE RICH REPEAT CONTAINING RECEPTOR SIGNALING PATHWAY%GOBP%GO:0070426	6		Rejected!	
POSITIVE REGULATION OF ENDOTHELIAL CELL MIGRATION%GOBP%GO:0010595	100	90		
TORC2 COMPLEX DISASSEMBLY%GOBP%GO:1905670	1		Rejected!	
NEGATIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045620	41	27		
REGULATION OF PLATELET ACTIVATION%GOBP%GO:0010543	50	33		
REGULATION OF VCP-NPL4-UFD1 AAA ATPASE COMPLEX ASSEMBLY%GOBP%GO:1904239	1		Rejected!	
REGULATION OF MACROPHAGE INFLAMMATORY PROTEIN 1 ALPHA PRODUCTION%GOBP%GO:0071640	3		Rejected!	
NUCLEOLAR LARGE RRNA TRANSCRIPTION BY RNA POLYMERASE I%GOBP%GO:0042790	7		Rejected!	
RNA PROCESSING%GOBP%GO:0006396	710		Rejected!	
POSITIVE REGULATION OF ESTRADIOL SECRETION%GOBP%GO:2000866	2		Rejected!	
VITAMIN BIOSYNTHETIC PROCESS%GOBP%GO:0009110	11		Rejected!	
MACROPHAGE MIGRATION%GOBP%GO:1905517	14		Rejected!	
PURINE DEOXYRIBONUCLEOSIDE MONOPHOSPHATE CATABOLIC PROCESS%GOBP%GO:0009172	2		Rejected!	
NEGATIVE REGULATION OF MONOCYTE ACTIVATION%GOBP%GO:0150102	3		Rejected!	
BRANCHING INVOLVED IN URETERIC BUD MORPHOGENESIS%GOBP%GO:0001658	19		Rejected!	
POSITIVE REGULATION OF GAMMA-AMINOBUTYRIC ACID SECRETION%GOBP%GO:0014054	1		Rejected!	
MEIOTIC STRAND INVASION%GOBP%GO:0000708	1		Rejected!	
RESPONSE TO OXYGEN RADICAL%GOBP%GO:0000305	16		Rejected!	
LEADING STRAND ELONGATION%GOBP%GO:0006272	4		Rejected!	
NEGATIVE REGULATION OF STEM CELL DIFFERENTIATION%GOBP%GO:2000737	14		Rejected!	
RETINA HOMEOSTASIS%GOBP%GO:0001895	44	24		
NEGATIVE REGULATION OF PEPTIDYL-LYSINE ACETYLATION%GOBP%GO:2000757	2		Rejected!	
POSITIVE REGULATION OF LENS EPITHELIAL CELL PROLIFERATION%GOBP%GO:2001111	2		Rejected!	
SPHINGOSINE-1-PHOSPHATE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0003376	10		Rejected!	
POSITIVE REGULATION OF RIBOSOMAL SMALL SUBUNIT EXPORT FROM NUCLEUS%GOBP%GO:2000208	1		Rejected!	
REGULATION OF COAGULATION%GOBP%GO:0050818	61	40		
TRANSCRIPTION ELONGATION BY RNA POLYMERASE I%GOBP%GO:0006362	4		Rejected!	
SENSORY PERCEPTION OF SMELL%GOBP%GO:0007608	225		Rejected!	
ANGIOTENSIN-MEDIATED DRINKING BEHAVIOR%GOBP%GO:0003051	1		Rejected!	
FEMALE MEIOSIS I%GOBP%GO:0007144	6		Rejected!	
NEGATIVE REGULATION OF GLYCOGEN (STARCH) SYNTHASE ACTIVITY%GOBP%GO:2000466	2		Rejected!	
NEGATIVE REGULATION OF CAMP/PKA SIGNAL TRANSDUCTION%GOBP%GO:0141162	27	20		
L-METHYLMALONYL-COA METABOLIC PROCESS%GOBP%GO:0046491	1		Rejected!	
NUCLEOBASE-CONTAINING SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0055086	498		Rejected!	
NEGATIVE REGULATION OF MACROPHAGE ACTIVATION%GOBP%GO:0043031	16		Rejected!	
POSITIVE REGULATION OF NEUROEPITHELIAL CELL DIFFERENTIATION%GOBP%GO:1902913	6		Rejected!	
D-ASPARTATE IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0070779	3		Rejected!	
ZYGOTIC GENOME ACTIVATION%GOBP%GO:0141064	1		Rejected!	
CELLULAR RESPONSE TO LIPOTEICHOIC ACID%GOBP%GO:0071223	6		Rejected!	
ATRIAL CARDIAC MUSCLE CELL TO AV NODE CELL COMMUNICATION%GOBP%GO:0086066	14		Rejected!	
NEGATIVE REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030948	11		Rejected!	
PHOSPHOLIPID DEPHOSPHORYLATION%GOBP%GO:0046839	32	27		
RESPONSE TO EPIDERMAL GROWTH FACTOR%GOBP%GO:0070849	32	30		
NEGATIVE REGULATION OF LEUKOCYTE ADHESION TO VASCULAR ENDOTHELIAL CELL%GOBP%GO:1904995	5		Rejected!	
CIRCADIAN TEMPERATURE HOMEOSTASIS%GOBP%GO:0060086	3		Rejected!	
BILE ACID AND BILE SALT TRANSPORT%GOBP%GO:0015721	27		Rejected!	
POSITIVE REGULATION OF INTRACELLULAR LIPID TRANSPORT%GOBP%GO:0032379	4		Rejected!	
REGULATION OF HOMOPHILIC CELL ADHESION%GOBP%GO:1903385	3		Rejected!	
3'-UTR-MEDIATED MRNA STABILIZATION%GOBP%GO:0070935	21		Rejected!	
MALE SEX DETERMINATION%GOBP%GO:0030238	5		Rejected!	
FEMALE SEX DETERMINATION%GOBP%GO:0030237	1		Rejected!	
PROPYLENE METABOLIC PROCESS%GOBP%GO:0018964	1		Rejected!	
REGULATION OF INTRALUMENAL VESICLE FORMATION%GOBP%GO:1905365	2		Rejected!	
POSITIVE REGULATION OF T CELL MEDIATED CYTOTOXICITY DIRECTED AGAINST TUMOR CELL TARGET%GOBP%GO:0002854	2		Rejected!	
REGULATION OF RELAXATION OF SMOOTH MUSCLE%GOBP%GO:1901080	3		Rejected!	
CELLULAR RESPONSE TO OSMOTIC STRESS%GOBP%GO:0071470	35	31		
ORGANELLE MEMBRANE FUSION%GOBP%GO:0090174	99	87		
SPERM MITOCHONDRION ORGANIZATION%GOBP%GO:0030382	1		Rejected!	
MITOCHONDRIAL UNFOLDED PROTEIN RESPONSE%GOBP%GO:0034514	2		Rejected!	
CELLULAR RESPONSE TO MYCOTOXIN%GOBP%GO:0036146	1		Rejected!	
MAMMARY GLAND DEVELOPMENT%GOBP%GO:0030879	36	28		
N-TERMINAL PROTEIN MYRISTOYLATION%GOBP%GO:0006499	4		Rejected!	
REGULATION OF ANDROGEN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0060765	32	29		
REGULATION OF RHO-DEPENDENT PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:2000298	2		Rejected!	
BEHAVIORAL FEAR RESPONSE%GOBP%GO:0001662	5		Rejected!	
INHIBITORY POSTSYNAPTIC POTENTIAL%GOBP%GO:0060080	7		Rejected!	
PROTEIN LOCALIZATION TO ERGIC%GOBP%GO:0106272	1		Rejected!	
POSITIVE REGULATION OF PROGESTERONE BIOSYNTHETIC PROCESS%GOBP%GO:2000184	1		Rejected!	
EPITHELIAL CELL DIFFERENTIATION%GOBP%GO:0030855	371		Rejected!	
REGULATION OF MUSCLE FILAMENT SLIDING%GOBP%GO:0032971	3		Rejected!	
POSITIVE REGULATION OF CIRCADIAN SLEEP/WAKE CYCLE, SLEEP%GOBP%GO:0045938	2		Rejected!	
THYMINE CATABOLIC PROCESS%GOBP%GO:0006210	3		Rejected!	
POSITIVE REGULATION OF PROTEIN IMPORT INTO NUCLEUS%GOBP%GO:0042307	27	25		
ANGIOGENESIS INVOLVED IN WOUND HEALING%GOBP%GO:0060055	11		Rejected!	
CELLULAR RESPONSE TO CALCIUM ION%GOBP%GO:0071277	58	39		
RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036293	140	121		
BETA-ALANINE TRANSPORT%GOBP%GO:0001762	2		Rejected!	
QUINOLINATE METABOLIC PROCESS%GOBP%GO:0046874	3		Rejected!	
PROTEIN O-LINKED GLYCOSYLATION VIA FUCOSE%GOBP%GO:0036066	4		Rejected!	
POSITIVE REGULATION OF PROTEIN LOCALIZATION TO ENDOSOME%GOBP%GO:1905668	9		Rejected!	
DNA STRAND ELONGATION%GOBP%GO:0022616	20	19		
RRNA (GUANINE-N7)-METHYLATION%GOBP%GO:0070476	2		Rejected!	
TOLERANCE INDUCTION%GOBP%GO:0002507	15		Rejected!	
RAL PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0032484	3		Rejected!	
ACYLGLYCEROL ACYL-CHAIN REMODELING%GOBP%GO:0036155	4		Rejected!	
PRO-T CELL DIFFERENTIATION%GOBP%GO:0002572	1		Rejected!	
HORMONAL REGULATION OF THE FORCE OF HEART CONTRACTION%GOBP%GO:0003058	1		Rejected!	
POSITIVE REGULATION OF TELOMERIC D-LOOP DISASSEMBLY%GOBP%GO:1905840	1		Rejected!	
REGULATION OF METAPHASE/ANAPHASE TRANSITION OF MEIOTIC CELL CYCLE%GOBP%GO:1902102	5		Rejected!	
PROTEIN-FAD LINKAGE%GOBP%GO:0018293	1		Rejected!	
BETA-CATENIN-TCF COMPLEX ASSEMBLY%GOBP%GO:1904837	1		Rejected!	
POSITIVE REGULATION OF RIG-I SIGNALING PATHWAY%GOBP%GO:1900246	10		Rejected!	
MEMBRANE FUSION%GOBP%GO:0061025	151	117		
REGULATION OF MITOCHONDRIAL RNA CATABOLIC PROCESS%GOBP%GO:0000960	5		Rejected!	
TRANSFORMING GROWTH FACTOR BETA RECEPTOR SUPERFAMILY SIGNALING PATHWAY%GOBP%GO:0141091	128	95		
LIPID TRANSPORT INVOLVED IN LIPID STORAGE%GOBP%GO:0010877	2		Rejected!	
PROTEIN LOCALIZATION TO MICROTUBULE CYTOSKELETON%GOBP%GO:0072698	36	34		
TRAM-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0035668	3		Rejected!	
REGULATION OF CORTICOTROPIN-RELEASING HORMONE SECRETION%GOBP%GO:0043397	2		Rejected!	
HYDROGEN PEROXIDE-MEDIATED PROGRAMMED CELL DEATH%GOBP%GO:0010421	2		Rejected!	
DIGESTIVE SYSTEM PROCESS%GOBP%GO:0022600	54	23		
POSITIVE REGULATION OF TOLL-LIKE RECEPTOR 7 SIGNALING PATHWAY%GOBP%GO:0034157	5		Rejected!	
ESTABLISHMENT OF PIGMENT GRANULE LOCALIZATION%GOBP%GO:0051905	18	17		
NEGATIVE REGULATION OF LNCRNA TRANSCRIPTION%GOBP%GO:0140744	2		Rejected!	
RHOMBOMERE 3 MORPHOGENESIS%GOBP%GO:0021658	1		Rejected!	
MODIFIED AMINO ACID CATABOLIC PROCESS%GOBP%GO:0042219	28	17		
CELL COMMUNICATION BY ELECTRICAL COUPLING%GOBP%GO:0010644	16		Rejected!	
DNA REPAIR-DEPENDENT CHROMATIN REMODELING%GOBP%GO:0140861	24	24		
MESENCHYMAL STEM CELL MAINTENANCE INVOLVED IN NEPHRON MORPHOGENESIS%GOBP%GO:0072038	1		Rejected!	
EMBRYONIC EPITHELIAL TUBE FORMATION%GOBP%GO:0001838	40	32		
DEVELOPMENT OF SECONDARY SEXUAL CHARACTERISTICS%GOBP%GO:0045136	1		Rejected!	
ACTIVATION OF PROTEIN KINASE A ACTIVITY%GOBP%GO:0034199	1		Rejected!	
POSITIVE REGULATION OF METANEPHROS DEVELOPMENT%GOBP%GO:0072216	2		Rejected!	
METANEPHRIC GLOMERULAR EPITHELIUM DEVELOPMENT%GOBP%GO:0072244	1		Rejected!	
POSITIVE REGULATION OF HEMATOPOIETIC STEM CELL MIGRATION%GOBP%GO:2000473	2		Rejected!	
TELENCEPHALON DEVELOPMENT%GOBP%GO:0021537	103	83		
POSITIVE REGULATION OF PROTEIN CATABOLIC PROCESS%GOBP%GO:0045732	179	157		
NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903170	28	22		
PHOSPHATE ION HOMEOSTASIS%GOBP%GO:0055062	13		Rejected!	
POSITIVE REGULATION OF EXTRACELLULAR MATRIX DISASSEMBLY%GOBP%GO:0090091	9		Rejected!	
L-CYSTEINE CATABOLIC PROCESS%GOBP%GO:0019448	4		Rejected!	
POSITIVE REGULATION OF NEUROGENESIS%GOBP%GO:0050769	115	94		
VITAMIN K BIOSYNTHETIC PROCESS%GOBP%GO:0042371	1		Rejected!	
REGULATION OF CENTRAL B CELL TOLERANCE INDUCTION%GOBP%GO:0002895	1		Rejected!	
COPPER ION TRANSPORT%GOBP%GO:0006825	10		Rejected!	
POSITIVE REGULATION OF EPHRIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:1901189	1		Rejected!	
NUCLEUS LOCALIZATION%GOBP%GO:0051647	24	22		
RESPONSE TO METAL ION STARVATION%GOBP%GO:0180055	3		Rejected!	
CELLULAR RESPONSE TO LEUKEMIA INHIBITORY FACTOR%GOBP%GO:1990830	2		Rejected!	
EPITHELIAL CELL MIGRATION%GOBP%GO:0010631	21	18		
MYOFIBROBLAST CONTRACTION%GOBP%GO:1990764	1		Rejected!	
POSITIVE REGULATION OF DEPHOSPHORYLATION%GOBP%GO:0035306	5		Rejected!	
CELL ADHESION MOLECULE PRODUCTION%GOBP%GO:0060352	3		Rejected!	
REGULATION OF CELLULAR COMPONENT BIOGENESIS%GOBP%GO:0044087	829		Rejected!	
SUPERIOR TEMPORAL GYRUS DEVELOPMENT%GOBP%GO:0071109	2		Rejected!	
LACTATE TRANSPORT%GOBP%GO:0015727	6		Rejected!	
MRNA PROCESSING%GOBP%GO:0006397	299		Rejected!	
POSITIVE REGULATION OF PIGMENT CELL DIFFERENTIATION%GOBP%GO:0050942	3		Rejected!	
NEGATIVE REGULATION OF BONE MINERALIZATION%GOBP%GO:0030502	14		Rejected!	
CELLULAR RESPONSE TO METAL ION%GOBP%GO:0071248	115	75		
NEGATIVE REGULATION OF MICROVILLUS ASSEMBLY%GOBP%GO:1903697	1		Rejected!	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB VIA ER PATHWAY, TAP-DEPENDENT%GOBP%GO:0002489	1		Rejected!	
CD4-POSITIVE OR CD8-POSITIVE, ALPHA-BETA T CELL LINEAGE COMMITMENT%GOBP%GO:0043369	16		Rejected!	
CYTOSKELETAL MATRIX ORGANIZATION AT ACTIVE ZONE%GOBP%GO:0048789	1		Rejected!	
BRAIN RENIN-ANGIOTENSIN SYSTEM%GOBP%GO:0002035	1		Rejected!	
NEGATIVE REGULATION OF SYNAPTIC TRANSMISSION, GABAERGIC%GOBP%GO:0032229	1		Rejected!	
